3.718821	3.718821	
6.621315	6.621315	
9.931973	9.931973	
13.514739	13.514739	
18.820862	18.820862	
22.585034	22.585034	
26.031746	26.031746	
29.070295	29.070295	
32.154195	32.154195	
35.464853	35.464853	
39.092971	39.092971	
42.086168	42.086168	
45.124717	45.124717	
48.117914	48.117914	
51.519274	51.519274	
54.603175	54.603175	
57.959184	57.959184	
61.269841	61.269841	
64.852608	64.852608	
67.891156	67.891156	
71.564626	71.564626	
75.147392	75.147392	
79.002268	79.002268	
82.448980	82.448980	
86.530612	86.530612	
90.702948	90.702948	
94.149660	94.149660	
97.732426	97.732426	
101.541950	101.541950	
105.668934	105.668934	
109.342404	109.342404	
109.478458	109.478458	
115.555556	115.555556	
121.043084	121.043084	
124.081633	124.081633	
126.712018	126.712018	
130.702948	130.702948	
135.419501	135.419501	
140.090703	140.090703	
142.312925	142.312925	
145.668934	145.668934	
149.160998	149.160998	
152.517007	152.517007	
154.875283	154.875283	
160.090703	160.090703	
163.628118	163.628118	
166.802721	166.802721	
170.204082	170.204082	
172.517007	172.517007	
175.011338	175.011338	
180.498866	180.498866	
185.306122	185.306122	
189.433107	189.433107	
192.698413	192.698413	
196.689342	196.689342	
199.727891	199.727891	
204.308390	204.308390	
209.795918	209.795918	
213.877551	213.877551	
219.773243	219.773243	
225.396825	225.396825	
229.297052	229.297052	
235.056689	235.056689	
239.455782	239.455782	
242.312925	242.312925	
245.215420	245.215420	
248.253968	248.253968	
251.337868	251.337868	
254.013605	254.013605	
256.643991	256.643991	
258.367347	258.367347	
261.133787	261.133787	
263.083900	263.083900	
264.852608	264.852608	
267.891156	267.891156	
270.748299	270.748299	
274.013605	274.013605	
278.004535	278.004535	
280.362812	280.362812	
282.403628	282.403628	
285.578231	285.578231	
289.931973	289.931973	
292.698413	292.698413	
295.374150	295.374150	
298.866213	298.866213	
301.496599	301.496599	
304.217687	304.217687	
308.616780	308.616780	
311.836735	311.836735	
315.374150	315.374150	
317.823129	317.823129	
320.634921	320.634921	
324.308390	324.308390	
327.029478	327.029478	
329.795918	329.795918	
332.834467	332.834467	
336.099773	336.099773	
339.546485	339.546485	
344.671202	344.671202	
348.798186	348.798186	
352.743764	352.743764	
355.464853	355.464853	
358.140590	358.140590	
360.816327	360.816327	
363.356009	363.356009	
366.757370	366.757370	
370.340136	370.340136	
374.421769	374.421769	
378.412698	378.412698	
382.040816	382.040816	
386.394558	386.394558	
389.977324	389.977324	
393.922902	393.922902	
397.369615	397.369615	
401.088435	401.088435	
401.904762	401.904762	
403.446712	403.446712	
407.165533	407.165533	
412.380952	412.380952	
415.918367	415.918367	
419.591837	419.591837	
423.083900	423.083900	
425.351474	425.351474	
427.891156	427.891156	
433.650794	433.650794	
437.460317	437.460317	
442.040816	442.040816	
445.759637	445.759637	
